VG2017:AS020;VG2017:VG'CmnAlmT02'CmnAlmT02;present-value;;;VT_BOOL;1;27;DI;SA Schaltschrank#T02 Zwischenbau;;2017VGCT02X000H0;;0;0;0;0;120;DI;0;68;DI;0;0;0;1;//
VG2017:AS020;VG2017:VG'CmnAlmT02'Dstb020;present-value;;;VT_BOOL;1;27;DI;Kontroller AS020#T02 Zwischenbau;;2017VGCT02C020H0;;0;0;0;0;120;DI;0;69;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'E'Mes'MtrCK7S;present-value;;;VT_BOOL;1;27;DI;SA-Kaeltezaehler#Lueft.Buero TG;;2017VGCR24B890D0;;0;0;0;0;120;DI;0;70;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'E'Mes'MtrCW7S;present-value;;;VT_BOOL;1;27;DI;SA-Waermezaehler#Lueft.Buero TG;;2017VGCR44B890D0;;0;0;0;0;120;DI;0;71;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'ElPnl'AfAs20'AlmDis;present-value;;;VT_BOOL;1;10;DI;Alarmunterdrueckung#T02 Zwischenbau;;2017VGCT02C020D1;;0;0;0;0;120;DI;0;72;DI;0;0;0;1;//
VG2017:AS020;VG2017:VG'ElPnl'AfAs20'AlmFuLs;present-value;;;VT_BOOL;1;27;DI;LS-Ueberwachung#T02 Zwischenbau;;2017VGCT02F000D0;;0;0;0;0;120;DI;0;73;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'ElPnl'AfAs20'BIP1;present-value;;;VT_BOOL;1;27;DI;Sammelalarm P1#T02 Zwischenbau;;2017VGCT02E000D1;;0;0;0;0;120;DI;0;74;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'ElPnl'AfAs20'BIP2;present-value;;;VT_BOOL;1;27;DI;Sammelalarm P2#T02 Zwischenbau;;2017VGCT02E000D2;;0;0;0;0;120;DI;0;75;DI;0;0;0;3;//
VG2017:AS020;VG2017:VG'ElPnl'AfAs20'EmO;present-value;;;VT_BOOL;1;69;DI;Handeingriff#T02 Zwischenbau;;2017VGCT02C020D4;;0;0;0;0;120;DI;0;76;DI;0;0;0;1;//
VG2017:AS020;VG2017:VG'ElPnl'AfAs20'ErAs;present-value;;;VT_BOOL;1;27;DI;Kontroller AS020#T02 Zwischenbau;;2017VGCT02C020D3;;0;0;0;0;120;DI;0;77;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'ElPnl'AfAs20'FireDet;present-value;;;VT_BOOL;1;28;DI;Brand#T02 Zwischenbau;;2017VGCT02F960D0;;0;0;0;0;120;DI;0;78;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'ElPnl'AfAs20'VoltPh3N;present-value;;;VT_BOOL;1;27;DI;Spannung Phase 3-N#T02 Zwischenbau;;2017VGCT02F001D0;;0;0;0;0;120;DI;0;79;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'A'Ahu01'FanEx'DPMon;present-value;;;VT_BOOL;1;27;DI;Stroem.ABL-Venti.#Lueft.Buero EG;;5731BC1L01F933D0;;0;0;0;0;113;DI;0;1;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'A'Ahu01'FanEx'MntnSwi;present-value;;;VT_BOOL;1;26;DI;ABL-Vent.Wartungsschalter #Lueft.Buero EG;;5731BC1L01S130D0;;0;0;0;0;113;DI;0;2;DI;0;0;0;1;//
BC5731:AS075;BC5731:BC'A'Ahu01'FanEx'ThOvrld1;present-value;;;VT_BOOL;1;27;DI;Thermo ABL-Venti.#Lueft.Buero EG;;5731BC1L01F130D0;;0;0;0;0;113;DI;0;3;DI;0;0;0;2;//
